Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
207042,"Gokarna, Kumata taluk, Uttara Kannada, Karnataka, 581326, India",near Om and Kudle beach,Wild Camping,"alternative to other spots on Ioverlander close to Gokarna village. The parking behind Gokarna beach is,really dirty. We did not check the spot above the temple.
Here it is clean. No houses around and not visible from anywhere except a walking  trail leading between the two beaches. We only saw one person on that trail in the morning. No view, though. Just natural surroundings. Some mosquitoes at night but nothing bad. Best with some clearance to get here. From the road leading to stairs down to Kudle beach take a turn of into a bumpy terrain with a small track. Left side of the road. Drive till this point and you are out of sight from road. ",14.522007,74.316498,-27,2023-02-01 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
207395,"Basirhat, Basirhat - I, North 24 Parganas, West Bengal, 743411, India",From India to Bangladesh,Customs and Immigration,"EXIT INDIA Going out from India takes about one hour. Very kind all, but not very practiced about the carnet. You need some copies which you can get from Raju “office”. 
Raju will give you the best rate to change euro or dollars.",22.670334,88.944936,11.107687461189926,2024-10-14 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
207488,"Shettyhalli, Hasana taluk, Hassan district, Karnataka, India",Riverside camp spot,Wild Camping,"Between farm land this dead end road is only accessible before monsoon.  
It's dirtroad but with full hard road leading towards the river. 
Stayed for nearly 24hrs and didn't see anyone at all. 
Beautiful sunset and sunrise",12.875608,76.027182,796,2023-01-27 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,Non-Potable,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
207632,"white house, Stadium Road, Friendship Nagar, Ernakulam, Kanayannur, Ernakulam district, Kerala, 682011, India",Parking next to stadium,Informal Campsite,"There are a few parking spaces around the stadium. One is paid parking. This one was for free. Might be difficult to park here if the is a match. Small restaurants and shops are in and around the stadium. Metro station is very close and Tuktuk also available. Tuktuk to ferry to Fort Kochi was 100Rupees, Taxi was 200. Ferry costs 6 Ruppes per person.",9.995986,76.301737,3.200228522531688,2023-02-04 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,Unknown,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
208001,"Agasanal, Indi taluku, Vijayapura district, Karnataka, India",Unused field ,Wild Camping,"coming from Vijayapura (Bijapur) you can take a small road to the left before this and the other spot.It begins as a narrow asphalt road and then becomes a dirt track. 

When you arrive at the spot you just drive up on the small hill to the left. A bit bumpy.
Some locals came by but surprisingly no one stopped to speak with us.",17.067772,75.767781,514.9900635203179,2023-02-09 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
208091,"MSH4, Kashid, Murud, Raigad, Maharashtra, India",Perfect spot on the beach,Wild Camping,"Just en the beach, in the middle part, that's perfect because there are anybody, some locals but anybody disturbing us. Easy way to arrive at the beach, just behind its a farm, but nobody comes, maybe it's abandoned. Absolutely amazing sunset in this point. No conexion at all, but you can go to some guest house to ask for the wifi. ",18.448839,72.902561,-64.06536865,2024-02-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
208108,"Grand Southern Trunk Road, Chokkalingapuram, Nedungur, Lalgudi, Tiruchirappalli District, Tamil Nadu, 621109, India",sleeping place ,Wild Camping,Sleeping place near the street but very calm. Perfect to take a rest. Also with bigger trucks it's possible to reach. 4g is available ,11.079479,78.818315,37.198175081051886,2023-02-10 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
208116,"Siddlaphadi Road, Badami, Badami taluku, Bagalkote district, Karnataka, 587200, India",Camp with a view ,Wild Camping,"Great camp spot near Badami. God view and sunset. Level. Mix of sand and gravel. No garbage.No houses nearby.

The track that leads here is marked on MapsMe and leads to some caves further on.
4x4 needed but not technical. ",15.943532,75.680655,500.9997439680082,2024-01-05 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
208330,"Lonar (M Cl), Lonar, Buldhana, Maharashtra, 443302, India",Lonar Crater ,Wild Camping,"Grass area just near the rim of Lonar lake.
[.................... Content deleted by admin ....................] You can walk down to a small temple at the lake shore by following a small trail (wich you can se on MapsMe)

The dirt road leading to the camp spot is also marked on MapsMe. When coming from south it is the first dirt track on the left right before entering the village. There is another dirt track further on but it is closed by a gate.

Some locals came by, and some stopped to talk, but no one seemed to have a problem with us camping.

no 4x4 needed 
not completely level, but okay ",19.968043,76.506874,264.99311152022045,2023-02-11 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
208331,"Pawanar Khari Hamesha, Tumsar Taluka, Bhandara, Maharashtra, 441907, India",Nice clearing in wooded area,Wild Camping,on the way to Kanha NP coming from south. A track leads into the woods  opposite a sign leading to a mine. track drivable also with 2x2. Narrow but opening up at the camp spot. Quit a big rather level area dry grassy area. Just a couple of herds walked by early evening. No habitation around. No roads visible. Only a bit of sound from the road. We saw two wild boars when driving. No litter. Very quiet night. Morning totally undisturbed. ,21.52872,79.72357,266,2023-02-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Unknown,,,,,,,,,,,,,,,,
208453,"Time travelers hostel, Sacred Groves South Road, Sacred Groves, Auroville, Vanur, Viluppuram District, Tamil Nadu, 605101, India",Pebbles Restaurant Campsite ,Informal Campsite,The owner of Pebbles Restaurant allows to stay behind his restaurant. It's okay but not perfect. But to visit Auroville it's very nice because you can walk in the area. He wants 250rs per night. ,12.000622,79.799524,-44.17391903,2023-02-12 00:00:00 UTC,Yes,No,Yes - Fast,No,,Yes,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
208675,"Shahpura Tahsil, Dindori, Madhya Pradesh, India",kikar kund waterfall,Wild Camping,"This waterfall is marked on Maps. If you drive the minor road, route 11 on Maps route SH68 on Mapsme between Kanha NP and Bandargarh NP, this is a very nice option for an overnight stay. We drove about 20-30 min off route 11 along a small country road  through rural landscape t to reach the waterfall. Road is on Maps. Part of it just a track. At the end we passed by a little shrine to reach a clearance above the waterfall. Not very leveled spot, best for smaller vans. Nice view. A couple of locals walked by but there were only two houses from which we were visible but at quite some distance. Very quiet night except this sound from the waterfall. No rubbish. No animals. No 4x4 needed. ",22.899963,80.656906,530,2023-02-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Unknown,,,,,,,,,,,,,,,,
208967,"Wheel-O-Stay, Trikuta Nagar Main Street, Trikuta Nagar, Jammu, Jammu district, Jammu and Kashmir, 180012, India",Wheelostay,Hostel,"Hestay,  220volts, free wifi, parking avaliable, showers, strong cell phone signal, lawn, pet friendly, doctor avaliable.",32.69976,74.87869,600,2023-08-20 18:53:08 UTC,Yes,Yes,Yes - Fast,Yes,Unknown,Unknown,Hot,Yes,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
209039,"Orchha Fort, NH539, Orchha, Orchha Tahsil, Niwari, Madhya Pradesh, 472246, India",Small spot behind ruins ,Wild Camping,"Driving further on from the parking at the fort ticket counter we drove into a ruin area behind the fort. We followed a track marked in MapsMe. It is a very ruined part of the ruin area, does not seem that anyone ever come here to visit.
You have to drive through a very bumpy and stony track at some point, but we think it is okay even without 4x4.

Some recontruction work was going on in the beginning of the ruin area, so I may not be a good overnight spot forever.

We spent to nights here but arrived at at sunset and left in the morning.

A guide at the ticket counter told us that he thought it would be no problem to spent the night at the parking in front of the fort. It is not a big parkinglot but there is room fore a campervan or two.
",25.34779,78.644618,155,2023-02-18 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
209421,"Deshnoke, Bikaner Tehsil, Bikaner, Rajasthan, 334800, India",Water hole desert wildcamp,Wild Camping,"Calm and quite desert wild camp between trees and bushes next to an artificial pond close to the famous Rat Temple.

Some locals come with their animals or just because it's a nice place. Few motorbikes on the gravel road but one of the most peaceful places we have been to in this country.

If you want more peace you can use the gap in the fence at this place to drive off into the wild and find many places.
Another nice spot around 27.795634, 73.365228 right at some sand dunes. ",27.802529,73.36423,221.9174613834392,2024-01-31 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
209636,"Rajnagar Tahsil, Chhatarpur, Madhya Pradesh, 471505, India",Lalita Home Stay,Established Campground,"Homestay that lets you camp in the spacious and quiet backyard, surrounded by fields. The Dutch host John and the team are very friendly. John understands the needs of overlanders. We could use the amenities in the house (kitchen sink, toilet, washing machine) and shower is possible upon request. Wifi not working at the time of writing, but being fixed. Property has been built with care and evth is very clean.",24.85469,79.942,211.5,2024-03-17 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Fast,Unknown,,No,Hot,Yes,Running Water,Unknown,Yes,Yes,No,,,,,,,,,,,,,,,
209834,"MD1702, Orchha Tahsil, Niwari, Madhya Pradesh, India",Rekha & Kamla Homestay ,Established Campground,"Small paradise for overlanders. Wonderful friendly and welcoming family, delicious food. (all organic, freshly from the farm) Perfect for kids to roam around.
We were their first campers, and they don’t speak english but we understood each other and used the amenities but slept in the car.
Farm is very well run and everything clean.
Next to the road but no traffic during the night, only dogs barking.",25.325971,78.590538,250.07996618933976,2023-02-24 00:00:00 UTC,Yes,Unknown,No,No,,Yes,Hot,Yes,Running Water,Unknown,No,Unknown,No,,,,,,,,,,,,,,,
210378,"Varanasi, Sadar, Varanasi, Uttar Pradesh, 221008, India",Lime Villa,Informal Campsite,Parking next to Lime Villa Homestay for big rigs and for smaller rigs in the courtyard. The people of Lime Villa are really nice. They let you Park for free. the Homemade food is delicious and they Help to organize a Boat cruise on the Ganges. We booked a room for one Night to get a hot Shower. Laundry service is available too,25.258515,83.021853,101.2,2023-03-21 00:00:00 UTC,Yes,No,Yes - Average,No,,Yes,No,Yes,Unknown,Yes,No,Yes,,,,,,,,,,,,,,,,
210664,"NH17, Dhupguri, Jalpaiguri District, West Bengal, 735205, India",little village ,Wild Camping,We parked our car at a little open place in the forest but after a few hours some locals came to us to say that we were standing in an elephant crossing zone so we had to move because it was not safe. They said that we could park our van next to their houses. So we spend the night in de middle of an little open space surrounded by their houses. Very friendly people! If you are looking for a safe spot in this area we definitely recommend this place but if you want peace and quiteness this place is definitely not the place to be. But after all we had a good night! ,26.859051,89.002779,140.06498495861888,2023-02-27 00:00:00 UTC,Yes,No,No,No,,No,No,Unknown,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
211558,"Punganur, Yelagiri, Tirupathur, Tirupattur District, Tamil Nadu, 635853, India",peaceful land on the edge of mountain,Wild Camping,"Good silent and peaceful place on the edge of a mountain. 
Good road and amazing view. 

No stray dogs. 
Good internet speed ( Vodafone,  jio both tested).
Great view on the valley",12.579217,78.639724,857,2023-02-05 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
211559,"Srinivasapuram, Arani, Tiruvanamalai District, Tamil Nadu, 632319, India",bare land opposite face rock,Wild Camping,"Nearby French Castle and opposite Face rock ( I actually added this to Google as the rock looks like a face).

Anyway. Internet connection requires a little spot finding. A meter to the left and it's full strength. meter to the right: nothing. 

But extremely silent: despite nearby the road. Completely turns silent at night

So very peacefull. The owner of the land is extremely friendly. Just ask him if you can stay and he'll be fine. ",12.771314,79.221433,127,2023-02-11 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
211820,"NH161A, Kasmar, Bhur, Mangrulpir, Washim, Maharashtra, 444405, India",Next to a lake and temple,Wild Camping,Small area next to a street where no 4x4 is required. You can hide behind some trees and nobody was disturbing the night. Some trash around. Maybe busy at the weekend but we don‘t know as we slept here during the week. ,20.458103,77.169795,382.19979335181415,2023-03-03 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
211937,"SH65, Shergarh, Shergarh Tehsil, Jodhpur District, Rajasthan, 342022, India",Good restaurant,Informal Campsite,"streetside small restaurant, fresh good cooking according to your taste, eg not spicy. One can park over night, very few cars. Very friendly.",26.336626,72.27404,183.7169189453125,2023-02-25 00:00:00 UTC,Yes,No,Yes - Average,Yes,,Yes,No,Unknown,Pit Toilets,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
212159,"Jodhpur, Jodhpur Tehsil, Jodhpur District, Rajasthan, 342003, India",LG guest house,Hotel,Truly great guesthouse. Family who runs it build it themselves and did a beautiful job. Family is very kind and gave a lot of tips for getting around the city. Location is walking distance from the fort. We could park our motorcycle inside. There is room for 2 motorcycles. No parking available for 4 wheelers and don't think they will be able to drive up the narrow streets. ,26.296813,73.020085,232.15103149414062,2023-02-22 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Unknown,Yes,Yes,Hot,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
212295,"Zostel Spiti, NH505, Kaza Khaas, Kaza, Spiti, Lahul and Spiti, Himachal Pradesh, India",The Heritage Piti Jalsa ,Hotel,A new property located just at the entry of Kaza before the bus stand near Zostel Kaza. Travelling in frigid Spiti Winters we reached in evening to find Zostel closed. On further enquiry we met Jaskaran @ 9888833363 and he welcomed us to the hotel. 5 cozy mud rooms have been constructed with a common washroom and common dining area. Served homely food by Tandup ji. It’s a point to note that very few hotels and home stays are open in winters in Kaza. We paid ?4000 per room per night including two meals. The property formally will open in May 2023 with more rooms and a cafe.,32.222039,78.074574,3616.063410186209,2023-03-09 00:00:00 UTC,Yes,Yes - At Sites,No,Yes,Yes,Yes,Hot,Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
212296,"Yamkeshwar, Pauri Garhwal, Uttarakhand, India",Ganges river,Wild Camping,Very peaceful place on the river Ganges.  Nearby there is a village with basic products for survival.  Park rangers do not patrol this place.,30.03094,78.261336,246.877197265625,2023-03-25 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
212297,"Haridwar, Hardwar, Haridwar, Uttarakhand, 249401, India",Parking near museum,Informal Campsite,"If you arrive too late at the tiger sanctuary, the gate guard may not let you in.  A good place for one night because there are temples in the area that play the mantra all the time.  Street food and local traders in the area. Toilet and water tap available in cafe on museum. ",29.943485,78.172051,247.4,2023-04-05 12:59:35 UTC,Yes,No,Yes - Fast,No,,Yes,No,Non-Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
212306,"Cantonment, Amritsar, Amritsar I Tahsil, Amritsar, Punjab, 143001, India",Oriental Insurance,Vehicle Insurance,Oriental insurance office where you can purchase insurance for your international vehicle. it costs around 100 euros and it is possible to add Nepal and Bangladesh for a small extra. ,31.652164,74.861614,411.4,2023-03-02 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
212404,"Tashi Khangsar, NH505, Tabo, Spiti, Lahul and Spiti, Himachal Pradesh, India","Spiti Mud Huts, Tabo",Hotel,A beautiful hotel in Tabo near the helipad. Great place to acclimatise before heading to area beyond Kaza. We paid ?3500 per room. Served great meal.,32.092248,78.382245,3282.641359139234,2023-03-10 00:00:00 UTC,Yes,Yes - At Sites,No,Yes,Yes,Yes,Hot,Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
212789,"Qutbewal Araian, Ludhiana (West) Tahsil, Ludhiana, Punjab, 141008, India",River view campsite,Wild Camping,"Cell phone connectivity , inside the river beds , 3.0 kms from the main national highway 44 , free parking , water , Wi-Fi , food on order , generator in demand , bird site seeing in morning , safari arrangement, bonfire and river boating optional",30.9709,75.82944,212.767822265625,2024-10-14 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Fast,No,,No,Warm,Potable,Pit Toilets,Yes,Yes,Yes,,,,,,,,,,,,,,,,
213104,"Citycenter Tahsil, Gwalior, Madhya Pradesh, 474011, India",Fabrico,Laundromat,Washes and dries within 4 to 5 hours. One kilo costs 69 INR. Tel number shown on photo is not correct. The right one is +91 7513500817,26.207062,78.191929,204.99822998046875,2023-03-16 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
213236,"NH44, Vijaipur, Richhari, Datia Nagar Tahsil, Datia, Madhya Pradesh, 475661, India",Dev Hotel,Informal Campsite,"Good restaurant and free parking in the quiet backyard of the hotel, if you eat here.",25.716976,78.427507,160.659912109375,2023-03-17 00:00:00 UTC,Yes,Unknown,Unknown,Yes,,Yes,Hot,Potable,Running Water,No,Unknown,Unknown,,,,,,,,,,,,,,,,
213246,"NH39, Kulpahar, Mahoba, Uttar Pradesh, India",Royal restorant,Restaurant,"Good food, rooftop restaurant,
 free parking over night, free shower",25.141461,79.369859,161.735595703125,2023-03-18 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
213339,"Rewa Bypass, Rewa, Huzur Tahsil, Rewa, Madhya Pradesh, 486001, India",Field with trees next to NH30,Wild Camping,"Next to NH30 and reachable from both directions, no middle barrier. Large field with trees next to a river. Not very quiet because of the highway and tempel music, but nobody disturbed us and it was a good place for sleeping. Here are unfortunately a lot of mosquitos.",24.583467,81.294368,163,2023-03-18 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
213341,"Kodali, Chandgad, Kolhapur, Maharashtra, India",The quietest place in India,Wild Camping,"200 meters from the viewpoint a small 1,5km dead end road leads to a lake and dam at the end. Halfway there, stay left at the fork. A few times a shepherd and someone curious from the dam company walked along here, but besides that there is nobody and all were friendly or didn't talk to us. It is really quiet, the view is nice, shaded parking and great to relax. We went swimming in the cool lake and walked down the stairs to the bottom of the dam to a small river and waterfall. Apparently it is not allowed to walk on the dam, even though many people do.
No Airtel reception in the whole area.
When coming from Goa, the mountain road goes very steep uphill. From the other direction the main road is narrow and bumpy, just so you know that it is not the easiest or quickest drive here.",15.807364,74.182532,665,2023-03-19 00:00:00 UTC,Yes,No,No,No,,No,No,Non-Potable,No,No,Yes,Yes,,,,,,,,,,,,,,,,
213929,"Agra, Uttar Pradesh, 282007, India",LPG auto gas,Propane,LPG distribution with an Italian refueling system.  They refill gas cylinders if you have adapter.,27.205976,77.973743,114.9,2023-03-22 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
213948,"Khatima, Udham Singh Nagar, Uttarakhand, 262308, India",Forest,Wild Camping,"Several good places on the eastern side of the canal. We spent a day here, waiting for covid test results. It is visible from the road, but the road is much less busy than on the Banbasa side. Taking a bridge further south also allows easier access to the border. (At least during pilgrimage season, there was thousands of people using the bridge in Banbasa town)
Some villagers collecting wood and pilgrims taking a rest, everyone friendly, but left us alone mostly.
There are crocodiles along the canal.",28.9509,80.022765,233.54388067685068,2024-10-24 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
214610,"India Exchange Place, Tiretta Bazaar, B. B. D. Bagh, Kolkata, West Bengal, 700012, India",S Pandey & Company Office,Vehicle Shipping,"Office of S Pandey & Company where you meet, discuss and sign papers.
3rd floor - tell lift man you look for ""s pandeh""",22.575181,88.349605,-14.69274902,2023-03-30 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
215110,"Qutbewal Araian, Ludhiana (West) Tahsil, Ludhiana, Punjab, 141008, India",Petrol Station,Informal Campsite,"Behind petrol pump, free drinking water, Free Air for vehicle tyre pressure, Wi-Fi , washrooms , Tents available on Request , Genset power back up 24 hrs , CCTV cameras .",30.971226,75.829121,236.08602524921298,2023-11-05 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,,No,Hot,Potable,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
215566,"Belur, Beluru taluk, Hassan district, Karnataka, 573115, India",Belur,Wild Camping,Quiet wild  camping at a lake near the town. Nice sunset. Close to famous temple. Unfortunately no restaurant nearby. ,13.154264,75.865671,873.547607421875,2023-04-07 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
215728,"SH47, Pagadekallahalli, Sangapura, Pandavapura taluk, Mandya district, Karnataka, 571431, India",wild camping ,Wild Camping,"marvellous quit spot, nice landscape and sunset ",12.755581,76.61466,957.9893798828125,2023-04-07 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
216158,"Cantonment, Amritsar, Amritsar I Tahsil, Amritsar, Punjab, 143001, India",Raj Tower,Wifi,Available high speed internet and office space for working.,31.656907,74.861884,233.8456963337958,2023-04-11 00:00:00 UTC,Yes,,Yes - Fast,,,,,,,,,,,,,,,,,,,,,,,,,
216289,"Maaliyekkal Colony, Vadakara, Kozhikode district, Kerala, 673102, India",Beach parking,Wild Camping,marvellous beach parking between village and sea. Trees for shade. Friendly villagers. Low hanging cables.,11.64252,75.56072,0,2023-04-11 00:00:00 UTC,Yes,No,Yes - Fast,No,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,,,,,,,,,,,,,,,
216619,"NH3, Khari, Bali Chowki, Mandi, Himachal Pradesh, 175106, India",Durga temple + rooms,Tourist Attraction,"temple in the middle of mountains. they have double rooms for 300rps, free meel in the evening. 
there is a little shop next to the temple (samosa, sweets, water,...)",31.691278,77.129328,995,2023-04-15 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
216767,"Excise Circle Office Kochi, Thamaraparambu, K.L Bernard Master Road, Vadathaza, Fort Kochi, Kochi, Ernakulam district, Kerala, 682001, India",Nightparking in Kochi,Informal Campsite,Silent and shady parking ground next to public football field. Very close to Kerala Kathakali Centre which performs every day excellent shows on classical dancing and classical music. Very authentic.,9.9637,76.24154,0,2024-03-01 00:00:00 UTC,Yes,No,No,No,,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,,,,,,,,,,,,,,,,
216892,"Bhuhalli, Kanakapura taluk, Ramanagara district, Karnataka, 562126, India",peacefull wild grass land,Wild Camping,"A hidden gem. Spent a night and day here and haven't encountered anyone.
Birds are all around. Nearto Forrest area.  Safe and peaceful. 

Both Jio and Airtel are working properly. ",12.395552,77.313843,626,2023-03-04 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
218932,"Balrampur, Uttar Pradesh, India",River bank,Wild Camping,"A nice place after the fields next to a river. Many locals and tractors during the day working the fields but quiet during the night (slept with a door open). From Shravasti, the road is quite sandy but was no problem for our 2WD van. In darkness 2 fishermen came and asked for a 'parking fee' after pulling out a random piece of paper from their pockets but when we laughed and did not give them any money, they left. The next day we had a good 45min chat with the Police but were eventually allowed to stay with their phone number. Most peaceful spot we had stayed at for weeks.",27.541911,82.041012,58.530029296875,2023-04-14 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Unknown,Unknown,,,,,,,,,,,,,,,,
218933,"Gopalganj, Bihar, 841428, India",next to the river,Wild Camping,"A dirt road off the bridge connecting villages, fields are a bit further away. Quiet spot though used as a transit road. Only a few villagers came to say hello, and no police. Many spots along the road to park the car without being in anybody's way.",26.57204,84.432145,16.478759765625,2023-05-02 00:00:00 UTC,Yes,Yes - At Sites,No,No,,No,No,No,No,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
219712,"Sainagar, Rahta, Ahmednagar, Maharashtra, 423109, India",Parking at the Sai Baba Diner,Informal Campsite,Parking near the Sai Baba eatery where they feed pilgrims for free.  There is plenty of shade which taxi drivers use during the day.  Peace and quiet at night.,19.770612,74.470028,437.36126708984375,2023-05-08 00:00:00 UTC,Yes,No,Yes - Fast,Yes,,Yes,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
219947,"Ghantal, Gushal, Lahul, Lahul and Spiti, Himachal Pradesh, 175140, India",Riverside,Wild Camping,"Quiet parking next to the river. We stayed a couple of days without any disturbance. You have to cross a bridge, turn right and then drive past a few houses (old hospital). Behind the houses is a water pump, also at Indian Oil just before the bridge, you can fill up water. In the next small village (1km) are many small shops and restaurants. Good phone reception. There are places with a nicer view in this area, but this was so far the most quiet.",32.552442,76.973249,2834,2023-10-25 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,
220466,"Kaza-Grampoo Road, Koksar, Lahul, Lahul and Spiti, Himachal Pradesh, India",Next to the road in amazing scenery,Wild Camping,"Space next to the road. Not totally level but ok. Amazing scenery. About 6km from the tunnel and 1km before Koksar. On the bridge at this town is a checkpoint. Until mid may the road is closed towards the Spiti valley for tourists, because of the snow. In the evening there was however no control and cars could pass.
Just mind that this place is super touristic. Maybe we were unlucky, but during the day several hundred tourist taxis parked here and it was super crowded. At 5pm everyone was gone again. No Airtel phone reception here. Towards Sissu reception gets better.",32.420786,77.226902,3100,2023-05-10 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
220544,"Jammalamadugu - Kadiri Road, Siddugaripalle, Talupula, Sri Sathya Sai, Andhra Pradesh, 515591, India",Wild land inside the farmlands and jungle,Wild Camping,"A road leads there, it's a bit rocky and you'll need some ground clearance to proceed. There are multiple patches of unused rock/farmland. On arrival we've seen so goats and their owners but that's all. it's extremely silent. ",14.180239,78.165188,464,2023-05-09 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
220545,"Gandikota Fort, Gandikota, Jammalamadugu, YSR, Andhra Pradesh, India","Gandikota cliff, Indias grand canyon",Wild Camping,Am amazing location suitable to large and small rigs. The view is amazing. The location secluded. Be aware of the temprature. It's extremely peaceful and the view is breath taking. ,14.825606,78.284291,204,2023-07-22 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
220546,"Vontimitta, YSR, Andhra Pradesh, 516213, India",Next to road and farm land ,Wild Camping,Silent place not too far from the road. Nearby a waterpoint for RO water. Peaceful when we where there ( weekday) but signs of drinking ( bottles) probably in weekend. recent bottles. ,14.410808,79.025968,36,2023-05-11 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
220547,"Settigunta, Kodur, Annamayya, Andhra Pradesh, 516102, India",Near a lake and Mango farm,Wild Camping,"It's near a waterbody. Very peaceful. 
While we stayed here only some locals who played cricket came. 
In monsoon it might need 4x4 to reach. ",13.849231,79.384297,145,2023-05-12 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
220548,"Ramathirtham, Vidavalur, Sri Potti Sriramulu Nellore, Andhra Pradesh, India",Next to ocean. View sunrise,Wild Camping,"Small and comfortable place next to the ocean. 10+ fishing boats call this place home. 

The locals will come but are friendly. 
Nice sunrise. Beautiful warm ocean. 

Parking area isn't too large so although big rigs can fit you might need to check. 

",14.635389,80.160834,-81,2023-05-14 00:00:00 UTC,Yes,No,Yes - Fast,No,,No,No,Non-Potable,No,No,Yes,Yes,,,,,,,,,,,,,,,,
